mutant_ID,tag_idfentifier,transposon_set,contig,position,gene_ID
2011mTn5STM.3.03.B10,H3K3_10B,3,chromosome,3038057,SMc04034
2011mTn5STM.3.03.B12,H3K3_12B,3,chromosome,3227801,SMc03112
2011mTn5STM.3.03.C01,H3K3_1C,3,pSymB,707924,NA
2011mTn5STM.3.03.C04,H3K3_4C,3,chromosome,117225,SMc04150
2011mTn5STM.3.03.C05,H3K3_5C,3,chromosome,2142811,NA
2011mTn5STM.3.03.C06,H3K3_6C,3,chromosome,3199372,NA
2011mTn5STM.3.03.C07,H3K3_7C,3,chromosome,2924964,NA
2011mTn5STM.3.03.C08,H3K3_8C,3,pSymB,1533936,SMb20745
2011mTn5STM.3.03.C09,H3K3_9C,3,pSymB,1489016,SMb20685
2011mTn5STM.3.03.C10,H3K3_10C,3,pSymA,403867,SMa0750
2011mTn5STM.3.03.C11,H3K3_11C,3,pSymB,321939,NA
2011mTn5STM.3.03.C12,H3K3_12C,3,chromosome,2517780,NA
2011mTn5STM.3.03.D01,H3K3_1D,3,chromosome,3069055,SMc03922
2011mTn5STM.3.03.D02,H3K3_2D,3,pSymA,1018700,SMa1797
2011mTn5STM.3.03.D04,H3K3_4D,3,chromosome,3567158,SMc03948
2011mTn5STM.3.03.D05,H3K3_5D,3,chromosome,2309875,SMc01462
2011mTn5STM.3.03.D07,H3K3_7D,3,chromosome,346451,SMc00396
2011mTn5STM.3.03.D08,H3K3_8D,3,chromosome,20173,NA
2011mTn5STM.3.03.D10,H3K3_10D,3,pSymB,1201860,NA
2011mTn5STM.3.03.D12,H3K3_12D,3,pSymB,563268,SMb20538
2011mTn5STM.3.03.E01,H3K3_1E,3,chromosome,2210159,NA
2011mTn5STM.3.03.E02,H3K3_2E,3,pSymA,1114667,SMa1959
2011mTn5STM.3.03.E03,H3K3_3E,3,chromosome,3259605,SMc03088
2011mTn5STM.3.03.E05,H3K3_5E,3,pSymA,22637,SMa0036
2011mTn5STM.3.03.E06,H3K3_6E,3,chromosome,1978933,SMc00185
2011mTn5STM.3.03.E07,H3K3_7E,3,pSymB,1659091,NA
2011mTn5STM.3.03.E08,H3K3_8E,3,pSymA,933856,SMa1667
2011mTn5STM.3.03.E09,H3K3_9E,3,chromosome,2211962,NA
2011mTn5STM.3.03.E10,H3K3_10E,3,pSymA,116609,NA
2011mTn5STM.3.03.E11,H3K3_11E,3,chromosome,2053007,SMc04227
2011mTn5STM.3.03.E12,H3K3_12E,3,chromosome,2075649,SMc04249
2011mTn5STM.3.03.F01,H3K3_1F,3,chromosome,2364352,SMc01849
2011mTn5STM.3.03.F02,H3K3_2F,3,chromosome,1504826,SMc01270
2011mTn5STM.3.03.F03,H3K3_3F,3,chromosome,3358187,SMc03313
2011mTn5STM.3.03.F07,H3K3_7F,3,pSymB,408893,SMb20394
2011mTn5STM.3.03.F08,H3K3_8F,3,pSymA,709264,SMa1299
2011mTn5STM.3.03.F10,H3K3_10F,3,chromosome,2082041,NA
2011mTn5STM.3.03.F11,H3K3_11F,3,chromosome,2137466,SMc04328
2011mTn5STM.3.03.F12,H3K3_12F,3,pSymB,313326,SMb20312
2011mTn5STM.3.03.G01,H3K3_1G,3,chromosome,1125820,SMc02372
2011mTn5STM.3.03.G02,H3K3_2G,3,chromosome,527752,NA
2011mTn5STM.3.03.G03,H3K3_3G,3,chromosome,1045294,NA
2011mTn5STM.3.03.G05,H3K3_5G,3,chromosome,1439771,SMc01339
2011mTn5STM.3.03.G06,H3K3_6G,3,chromosome,3558132,SMc03890
2011mTn5STM.3.03.G08,H3K3_8G,3,pSymB,1593031,NA
2011mTn5STM.3.03.G09,H3K3_9G,3,pSymA,862525,SMa1558
2011mTn5STM.3.03.G11,H3K3_11G,3,pSymB,1142452,SMb21601
2011mTn5STM.3.03.G12,H3K3_12G,3,pSymB,614687,SMb20824
2011mTn5STM.3.03.H02,H3K3_2H,3,chromosome,1059755,SMc00100
2011mTn5STM.3.03.H03,H3K3_3H,3,pSymB,850572,SMb21276
2011mTn5STM.3.03.H05,H3K3_5H,3,chromosome,1849968,NA
2011mTn5STM.3.03.H06,H3K3_6H,3,pSymB,1215076,NA
2011mTn5STM.3.03.H07,H3K3_7H,3,chromosome,2980455,SMc03983
2011mTn5STM.3.03.H08,H3K3_8H,3,chromosome,1715265,NA
2011mTn5STM.3.03.H09,H3K3_9H,3,pSymB,1563119,NA
2011mTn5STM.3.03.H10,H3K3_10H,3,chromosome,407572,SMc01143
2011mTn5STM.3.03.H11,H3K3_11H,3,chromosome,2558067,SMc02707
2011mTn5STM.3.03.H12,H3K3_12H,3,pSymB,253630,NA
2011mTn5STM.3.04.A02,H3K3_2A,4,pSymA,265201,SMa0485
2011mTn5STM.3.04.A03,H3K3_3A,4,chromosome,3391620,NA
2011mTn5STM.3.04.A04,H3K3_4A,4,chromosome,1719852,NA
2011mTn5STM.3.04.A05,H3K3_5A,4,pSymB,1094487,SMb21555
2011mTn5STM.3.04.A07,H3K3_7A,4,pSymA,514341,SMa0929
2011mTn5STM.3.04.A08,H3K3_8A,4,chromosome,1977718,SMc00186
2011mTn5STM.3.04.A09,H3K3_9A,4,pSymB,1543115,SMb20753
2011mTn5STM.3.04.A10,H3K3_10A,4,chromosome,3087431,SMc03937
2011mTn5STM.3.04.A11,H3K3_11A,4,chromosome,3207214,SMc03123
2011mTn5STM.3.04.A12,H3K3_12A,4,chromosome,1690518,SMc01232
2011mTn5STM.3.04.B02,H3K3_2B,4,pSymB,1524230,SMb20719
2011mTn5STM.3.04.B03,H3K3_3B,4,chromosome,715793,SMc03017
2011mTn5STM.3.04.B05,H3K3_5B,4,chromosome,2791822,NA
2011mTn5STM.3.04.B07,H3K3_7B,4,chromosome,468014,SMc01090
2011mTn5STM.3.04.B08,H3K3_8B,4,chromosome,2433425,SMc01639
2011mTn5STM.3.04.B09,H3K3_9B,4,pSymB,195432,SMb20177
2011mTn5STM.3.04.B10,H3K3_10B,4,pSymB,1512235,SMb20710
2011mTn5STM.3.04.B11,H3K3_11B,4,chromosome,197400,NA
2011mTn5STM.3.04.B12,H3K3_12B,4,chromosome,143632,SMc04129
2011mTn5STM.3.04.C01,H3K3_1C,4,chromosome,639128,NA
2011mTn5STM.3.04.C02,H3K3_2C,4,chromosome,1731166,SMc01199
2011mTn5STM.3.04.C05,H3K3_5C,4,chromosome,1507822,SMc01267
2011mTn5STM.3.04.C06,H3K3_6C,4,chromosome,3613389,NA
2011mTn5STM.3.04.C07,H3K3_7C,4,pSymB,743460,NA
2011mTn5STM.3.04.C08,H3K3_8C,4,pSymA,649135,SMa1182
2011mTn5STM.3.04.C09,H3K3_9C,4,pSymB,1495639,SMb20694
2011mTn5STM.3.04.C10,H3K3_10C,4,chromosome,3608252,SMc04402
2011mTn5STM.3.04.C11,H3K3_11C,4,pSymB,1504731,SMb20703
2011mTn5STM.3.04.C12,H3K3_12C,4,chromosome,3108139,SMc02986
2011mTn5STM.3.04.D02,H3K3_2D,4,chromosome,2385670,SMc01579
2011mTn5STM.3.04.D03,H3K3_3D,4,chromosome,3358199,SMc03313
2011mTn5STM.3.04.D05,H3K3_5D,4,pSymA,677662,SMa1236
2011mTn5STM.3.04.D06,H3K3_6D,4,pSymB,1149447,SMb20925
2011mTn5STM.3.04.D07,H3K3_7D,4,pSymA,164490,SMa0298
2011mTn5STM.3.04.D08,H3K3_8D,4,pSymB,751731,SMb21109
2011mTn5STM.3.04.D09,H3K3_9D,4,chromosome,3599349,SMc04395
2011mTn5STM.3.04.D10,H3K3_10D,4,pSymA,261407,SMa0478
2011mTn5STM.3.04.D11,H3K3_11D,4,pSymA,233318,NA
2011mTn5STM.3.04.D12,H3K3_12D,4,chromosome,2594789,SMc04457
2011mTn5STM.3.04.E05,H3K3_5E,4,chromosome,15548,SMc02778
2011mTn5STM.3.04.E06,H3K3_6E,4,chromosome,2234524,SMc04351
2011mTn5STM.3.04.E07,H3K3_7E,4,chromosome,835435,SMc00814
2011mTn5STM.3.04.E08,H3K3_8E,4,chromosome,377606,SMc00429
2011mTn5STM.3.04.E09,H3K3_9E,4,chromosome,2801866,SMc02429
2011mTn5STM.3.04.E10,H3K3_10E,4,chromosome,1717951,SMc01211
2011mTn5STM.3.04.E11,H3K3_11E,4,pSymB,693191,SMb21059
2011mTn5STM.3.04.E12,H3K3_12E,4,pSymB,822313,SMb21251
2011mTn5STM.3.04.F02,H3K3_2F,4,pSymA,601396,SMa1100
2011mTn5STM.3.04.F05,H3K3_5F,4,pSymB,266652,NA
2011mTn5STM.3.04.F07,H3K3_7F,4,chromosome,224559,NA
2011mTn5STM.3.04.F08,H3K3_8F,4,pSymA,916949,NA
2011mTn5STM.3.04.F09,H3K3_9F,4,chromosome,3117982,SMc03160
2011mTn5STM.3.04.F11,H3K3_11F,4,pSymA,968726,SMa1718
2011mTn5STM.3.04.F12,H3K3_12F,4,chromosome,593625,NA
2011mTn5STM.3.04.G02,H3K3_2G,4,chromosome,3482914,SMc03815
2011mTn5STM.3.04.G05,H3K3_5G,4,pSymB,638229,SMb21015
2011mTn5STM.3.04.G06,H3K3_6G,4,chromosome,1679651,NA
2011mTn5STM.3.04.G07,H3K3_7G,4,chromosome,3173776,SMc03208
2011mTn5STM.3.04.G08,H3K3_8G,4,chromosome,1836233,SMc00266
2011mTn5STM.3.04.G09,H3K3_9G,4,chromosome,985818,SMc00003
2011mTn5STM.3.04.G11,H3K3_11G,4,pSymB,1566621,SMb20774
2011mTn5STM.3.04.G12,H3K3_12G,4,chromosome,169190,NA
2011mTn5STM.3.04.H02,H3K3_2H,4,pSymB,450028,SMb20435
2011mTn5STM.3.04.H03,H3K3_3H,4,chromosome,3358216,SMc03313
2011mTn5STM.3.04.H05,H3K3_5H,4,chromosome,3632236,SMc04090
2011mTn5STM.3.04.H06,H3K3_6H,4,pSymB,1052823,SMb21527
2011mTn5STM.3.04.H07,H3K3_7H,4,chromosome,2631283,SMc01498
2011mTn5STM.3.04.H08,H3K3_8H,4,pSymA,668060,SMa1213
2011mTn5STM.3.04.H09,H3K3_9H,4,pSymB,984433,SMb21317
2011mTn5STM.3.04.H10,H3K3_10H,4,chromosome,1038364,NA
2011mTn5STM.3.04.H11,H3K3_11H,4,pSymA,868678,SMa1568
2011mTn5STM.3.04.H12,H3K3_12H,4,chromosome,891738,SMc00934
2011mTn5STM.3.05.A01,H3K3_1A,5,pSymB,201720,SMb20185
2011mTn5STM.3.05.A02,H3K3_2A,5,chromosome,3059741,SMc04056
2011mTn5STM.3.05.A03,H3K3_3A,5,chromosome,2981403,NA
2011mTn5STM.3.05.A04,H3K3_4A,5,pSymB,583287,NA
2011mTn5STM.3.05.A05,H3K3_5A,5,chromosome,3049642,SMc04045
2011mTn5STM.3.05.A06,H3K3_6A,5,chromosome,2231359,SMc04346
2011mTn5STM.3.05.A08,H3K3_8A,5,chromosome,3005663,NA
2011mTn5STM.3.05.A09,H3K3_9A,5,pSymB,121151,SMb20109
2011mTn5STM.3.05.A10,H3K3_10A,5,chromosome,2453965,SMc01656
2011mTn5STM.3.05.A11,H3K3_11A,5,chromosome,2492453,SMc01551
2011mTn5STM.3.05.A12,H3K3_12A,5,pSymA,1062568,SMa1871
2011mTn5STM.3.05.B01,H3K3_1B,5,chromosome,1725352,SMc01204
2011mTn5STM.3.05.B02,H3K3_2B,5,chromosome,2251534,NA
2011mTn5STM.3.05.B03,H3K3_3B,5,chromosome,2433103,SMc01639
2011mTn5STM.3.05.B04,H3K3_4B,5,chromosome,2369040,SMc01845
2011mTn5STM.3.05.B05,H3K3_5B,5,chromosome,3343166,SMc03234
2011mTn5STM.3.05.B07,H3K3_7B,5,pSymA,659655,SMa1198
2011mTn5STM.3.05.B08,H3K3_8B,5,chromosome,1505567,SMc01269
2011mTn5STM.3.05.B09,H3K3_9B,5,pSymB,1059299,SMb21532
2011mTn5STM.3.05.B10,H3K3_10B,5,pSymA,297858,NA
2011mTn5STM.3.05.B11,H3K3_11B,5,chromosome,465962,SMc01093
2011mTn5STM.3.05.B12,H3K3_12B,5,chromosome,2212053,NA
2011mTn5STM.3.05.C01,H3K3_1C,5,pSymB,271690,SMb20267
2011mTn5STM.3.05.C02,H3K3_2C,5,chromosome,1621421,SMc02088
2011mTn5STM.3.05.C03,H3K3_3C,5,chromosome,569025,SMc02144
2011mTn5STM.3.05.C04,H3K3_4C,5,pSymB,412470,SMb20397
2011mTn5STM.3.05.C05,H3K3_5C,5,pSymA,31267,SMa0059
2011mTn5STM.3.05.C06,H3K3_6C,5,chromosome,930378,NA
2011mTn5STM.3.05.C07,H3K3_7C,5,pSymB,1479791,SMb20678
2011mTn5STM.3.05.C08,H3K3_8C,5,pSymB,1332981,SMb21402
2011mTn5STM.3.05.C09,H3K3_9C,5,pSymB,1533844,NA
2011mTn5STM.3.05.C10,H3K3_10C,5,chromosome,2855542,SMc00725
2011mTn5STM.3.05.C11,H3K3_11C,5,pSymB,88259,SMb20079
2011mTn5STM.3.05.C12,H3K3_12C,5,pSymB,1535809,SMb20747
2011mTn5STM.3.05.D01,H3K3_1D,5,chromosome,2695853,SMc01972
2011mTn5STM.3.05.D02,H3K3_2D,5,chromosome,2163995,NA
2011mTn5STM.3.05.D03,H3K3_3D,5,chromosome,1581990,SMc01051
2011mTn5STM.3.05.D04,H3K3_4D,5,chromosome,2537909,SMc02689
2011mTn5STM.3.05.D05,H3K3_5D,5,pSymA,502591,SMa0900
2011mTn5STM.3.05.D07,H3K3_7D,5,pSymB,1271679,SMb20866
2011mTn5STM.3.05.D08,H3K3_8D,5,chromosome,2495614,NA
2011mTn5STM.3.05.D09,H3K3_9D,5,pSymB,441792,SMb20426
2011mTn5STM.3.05.D10,H3K3_10D,5,pSymA,1089892,SMa1916
2011mTn5STM.3.05.D11,H3K3_11D,5,pSymB,77056,SMb20069
2011mTn5STM.3.05.D12,H3K3_12D,5,pSymB,187585,NA
2011mTn5STM.3.05.E01,H3K3_1E,5,chromosome,3567349,SMc03948
2011mTn5STM.3.05.E02,H3K3_2E,5,pSymA,892208,SMa1600
2011mTn5STM.3.05.E03,H3K3_3E,5,chromosome,2493542,NA
2011mTn5STM.3.05.E04,H3K3_4E,5,chromosome,148503,SMc04127
2011mTn5STM.3.05.E05,H3K3_5E,5,chromosome,2517245,NA
2011mTn5STM.3.05.E06,H3K3_6E,5,chromosome,2630557,SMc01499
2011mTn5STM.3.05.E07,H3K3_7E,5,chromosome,2670778,SMc01949
2011mTn5STM.3.05.E08,H3K3_8E,5,pSymB,260547,NA
2011mTn5STM.3.05.E09,H3K3_9E,5,pSymB,687983,NA
2011mTn5STM.3.05.E10,H3K3_10E,5,chromosome,693080,SMc02322
2011mTn5STM.3.05.E12,H3K3_12E,5,pSymB,784445,SMb21221
2011mTn5STM.3.05.F01,H3K3_1F,5,pSymA,298932,SMa0563
2011mTn5STM.3.05.F02,H3K3_2F,5,chromosome,1154843,SMc02403
2011mTn5STM.3.05.F03,H3K3_3F,5,chromosome,3559048,NA
2011mTn5STM.3.05.F04,H3K3_4F,5,pSymB,174558,SMb20156
2011mTn5STM.3.05.F05,H3K3_5F,5,chromosome,2327863,NA
2011mTn5STM.3.05.F07,H3K3_7F,5,pSymB,26982,SMb20019
2011mTn5STM.3.05.F08,H3K3_8F,5,chromosome,211305,NA
2011mTn5STM.3.05.F09,H3K3_9F,5,chromosome,2127110,SMc04308
2011mTn5STM.3.05.F10,H3K3_10F,5,chromosome,713964,NA
2011mTn5STM.3.05.F11,H3K3_11F,5,pSymB,531173,NA
2011mTn5STM.3.05.F12,H3K3_12F,5,chromosome,3200809,SMc03129
2011mTn5STM.3.05.G01,H3K3_1G,5,pSymB,195649,SMb20178
2011mTn5STM.3.05.G02,H3K3_2G,5,chromosome,2490208,SMc01550
2011mTn5STM.3.05.G03,H3K3_3G,5,chromosome,2654711,SMc01829
2011mTn5STM.3.05.G04,H3K3_4G,5,pSymA,598791,NA
2011mTn5STM.3.05.G05,H3K3_5G,5,chromosome,3034895,SMc04031
2011mTn5STM.3.05.G06,H3K3_6G,5,pSymB,871699,NA
2011mTn5STM.3.05.G07,H3K3_7G,5,pSymB,1561066,SMb20768
2011mTn5STM.3.05.G08,H3K3_8G,5,chromosome,2893307,NA
2011mTn5STM.3.05.G09,H3K3_9G,5,pSymA,669465,SMa1220
2011mTn5STM.3.05.G11,H3K3_11G,5,chromosome,324765,NA
2011mTn5STM.3.05.G12,H3K3_12G,5,pSymA,1068385,NA
2011mTn5STM.3.05.H02,H3K3_2H,5,chromosome,2163133,NA
2011mTn5STM.3.05.H03,H3K3_3H,5,chromosome,2185752,NA
2011mTn5STM.3.05.H04,H3K3_4H,5,pSymB,168118,SMb20152
2011mTn5STM.3.05.H05,H3K3_5H,5,pSymA,239630,SMa0447
2011mTn5STM.3.05.H06,H3K3_6H,5,chromosome,2293047,NA
2011mTn5STM.3.05.H07,H3K3_7H,5,pSymA,674883,SMa1229
2011mTn5STM.3.05.H09,H3K3_9H,5,pSymB,1609637,SMb20596
2011mTn5STM.3.05.H10,H3K3_10H,5,chromosome,502012,NA
2011mTn5STM.3.05.H11,H3K3_11H,5,pSymB,537076,NA
2011mTn5STM.3.05.H12,H3K3_12H,5,chromosome,3161833,SMc03198
2011mTn5STM.3.06.A02,H3K3_2A,6,chromosome,3544516,SMc03877
2011mTn5STM.3.06.A03,H3K3_3A,6,pSymB,376694,NA
2011mTn5STM.3.06.A04,H3K3_4A,6,pSymA,508706,NA
2011mTn5STM.3.06.A05,H3K3_5A,6,pSymA,871465,SMa1573
2011mTn5STM.3.06.A06,H3K3_6A,6,pSymB,880208,SMb21298
2011mTn5STM.3.06.A08,H3K3_8A,6,chromosome,1732319,NA
2011mTn5STM.3.06.A09,H3K3_9A,6,chromosome,1694881,SMc01230
2011mTn5STM.3.06.A10,H3K3_10A,6,chromosome,660717,SMc02328
2011mTn5STM.3.06.A12,H3K3_12A,6,pSymB,289885,SMb20285
2011mTn5STM.3.06.B01,H3K3_1B,6,chromosome,3375763,SMc03260
2011mTn5STM.3.06.B02,H3K3_2B,6,pSymB,980668,SMb21315
2011mTn5STM.3.06.B03,H3K3_3B,6,chromosome,1074355,SMc00110
2011mTn5STM.3.06.B04,H3K3_4B,6,chromosome,3227126,SMc03112
2011mTn5STM.3.06.B05,H3K3_5B,6,chromosome,2742064,SMc02035
2011mTn5STM.3.06.B06,H3K3_6B,6,pSymB,316386,NA
2011mTn5STM.3.06.B07,H3K3_7B,6,chromosome,3308806,SMc02487
2011mTn5STM.3.06.B08,H3K3_8B,6,chromosome,857401,SMc00926
2011mTn5STM.3.06.B09,H3K3_9B,6,chromosome,1208640,NA
2011mTn5STM.3.06.B10,H3K3_10B,6,pSymB,561857,NA
2011mTn5STM.3.06.B11,H3K3_11B,6,chromosome,2515582,NA
2011mTn5STM.3.06.B12,H3K3_12B,6,chromosome,705982,SMc03007
2011mTn5STM.3.06.C01,H3K3_1C,6,pSymB,637437,NA
2011mTn5STM.3.06.C02,H3K3_2C,6,chromosome,1887433,SMc00525
2011mTn5STM.3.06.C03,H3K3_3C,6,pSymB,1494414,SMb20692
2011mTn5STM.3.06.C04,H3K3_4C,6,chromosome,2471653,SMc01668
2011mTn5STM.3.06.C05,H3K3_5C,6,chromosome,3390907,NA
2011mTn5STM.3.06.C06,H3K3_6C,6,pSymB,628844,NA
2011mTn5STM.3.06.C07,H3K3_7C,6,pSymB,345373,SMb20340
2011mTn5STM.3.06.C08,H3K3_8C,6,pSymB,1336955,SMb21405
2011mTn5STM.3.06.C09,H3K3_9C,6,pSymB,1137522,NA
2011mTn5STM.3.06.C10,H3K3_10C,6,pSymA,328818,SMa0615
2011mTn5STM.3.06.C11,H3K3_11C,6,chromosome,3319895,SMc02478
2011mTn5STM.3.06.C12,H3K3_12C,6,pSymB,245566,SMb20241
2011mTn5STM.3.06.D01,H3K3_1D,6,pSymA,1054354,SMa1857
2011mTn5STM.3.06.D02,H3K3_2D,6,pSymB,456963,SMb20445
2011mTn5STM.3.06.D03,H3K3_3D,6,chromosome,25784,NA
2011mTn5STM.3.06.D04,H3K3_4D,6,chromosome,2781216,SMc02360
2011mTn5STM.3.06.D05,H3K3_5D,6,chromosome,116317,SMc04151
2011mTn5STM.3.06.D07,H3K3_7D,6,chromosome,1551661,SMc01026
2011mTn5STM.3.06.D08,H3K3_8D,6,pSymA,647374,SMa1179
2011mTn5STM.3.06.D09,H3K3_9D,6,pSymB,1512783,SMb20710
2011mTn5STM.3.06.D10,H3K3_10D,6,pSymA,847859,SMa1536
2011mTn5STM.3.06.D11,H3K3_11D,6,chromosome,3223902,SMc03114
2011mTn5STM.3.06.D12,H3K3_12D,6,chromosome,1994375,NA
2011mTn5STM.3.06.E01,H3K3_1E,6,pSymB,1315957,SMb20905
2011mTn5STM.3.06.E02,H3K3_2E,6,chromosome,1582455,SMc01052
2011mTn5STM.3.06.E03,H3K3_3E,6,pSymB,1505548,SMb20704
2011mTn5STM.3.06.E04,H3K3_4E,6,pSymA,646471,SMa1179
2011mTn5STM.3.06.E05,H3K3_5E,6,chromosome,2466930,SMc01664
2011mTn5STM.3.06.E06,H3K3_6E,6,chromosome,3369175,SMc03254
2011mTn5STM.3.06.E07,H3K3_7E,6,pSymB,1126745,NA
2011mTn5STM.3.06.E08,H3K3_8E,6,chromosome,2722878,SMc02019
2011mTn5STM.3.06.E10,H3K3_10E,6,pSymB,1509789,SMb20707
2011mTn5STM.3.06.E12,H3K3_12E,6,chromosome,676681,NA
2011mTn5STM.3.06.F01,H3K3_1F,6,pSymB,568057,NA
2011mTn5STM.3.06.F02,H3K3_2F,6,chromosome,733190,SMc03038
2011mTn5STM.3.06.F04,H3K3_4F,6,pSymA,129342,SMa0233
2011mTn5STM.3.06.F05,H3K3_5F,6,chromosome,3288709,SMc02504
2011mTn5STM.3.06.F07,H3K3_7F,6,chromosome,2972731,SMc03977
2011mTn5STM.3.06.F08,H3K3_8F,6,chromosome,442455,SMc01112
2011mTn5STM.3.06.F09,H3K3_9F,6,chromosome,2425707,NA
2011mTn5STM.3.06.F10,H3K3_10F,6,chromosome,52722,NA
2011mTn5STM.3.06.F11,H3K3_11F,6,pSymA,293139,SMa0551
2011mTn5STM.3.06.F12,H3K3_12F,6,chromosome,2224990,NA
2011mTn5STM.3.06.G01,H3K3_1G,6,chromosome,2551919,SMc02703
2011mTn5STM.3.06.G02,H3K3_2G,6,pSymA,943588,SMa1680
2011mTn5STM.3.06.G04,H3K3_4G,6,chromosome,1279655,SMc00609
2011mTn5STM.3.06.G06,H3K3_6G,6,pSymA,477413,SMa0863
2011mTn5STM.3.06.G07,H3K3_7G,6,chromosome,646644,SMc02273
2011mTn5STM.3.06.G08,H3K3_8G,6,pSymA,600702,NA
2011mTn5STM.3.06.G09,H3K3_9G,6,chromosome,1806966,SMc00240
2011mTn5STM.3.06.G11,H3K3_11G,6,chromosome,1011193,SMc00020
2011mTn5STM.3.06.G12,H3K3_12G,6,chromosome,1438535,SMc01340
2011mTn5STM.3.06.H02,H3K3_2H,6,pSymA,1215177,NA
2011mTn5STM.3.06.H03,H3K3_3H,6,pSymB,531679,SMb20509
2011mTn5STM.3.06.H05,H3K3_5H,6,pSymA,137698,SMa0247
2011mTn5STM.3.06.H06,H3K3_6H,6,pSymB,719302,SMb21081
2011mTn5STM.3.06.H08,H3K3_8H,6,pSymB,473867,SMb20460
2011mTn5STM.3.06.H09,H3K3_9H,6,chromosome,332096,SMc00378
2011mTn5STM.3.06.H10,H3K3_10H,6,chromosome,1067504,NA
2011mTn5STM.3.06.H11,H3K3_11H,6,chromosome,1720374,SMc01700
2011mTn5STM.3.06.H12,H3K3_12H,6,pSymA,593666,SMa1086
2011mTn5STM.3.07.A01,H3K3_1A,7,pSymA,238842,SMa0447
2011mTn5STM.3.07.A02,H3K3_2A,7,pSymA,893639,NA
2011mTn5STM.3.07.A03,H3K3_3A,7,pSymA,287970,SMa0537
2011mTn5STM.3.07.A04,H3K3_4A,7,chromosome,418407,NA
2011mTn5STM.3.07.A05,H3K3_5A,7,chromosome,151336,SMc04125
2011mTn5STM.3.07.A06,H3K3_6A,7,chromosome,1873488,SMc00300
2011mTn5STM.3.07.A08,H3K3_8A,7,chromosome,1955548,SMc00470
2011mTn5STM.3.07.A10,H3K3_10A,7,chromosome,101130,SMc02607
2011mTn5STM.3.07.A11,H3K3_11A,7,chromosome,2895769,SMc00680
2011mTn5STM.3.07.A12,H3K3_12A,7,pSymA,1149080,SMa2031
2011mTn5STM.3.07.B01,H3K3_1B,7,chromosome,3159350,SMc03195
2011mTn5STM.3.07.B02,H3K3_2B,7,chromosome,977327,SMc00963
2011mTn5STM.3.07.B03,H3K3_3B,7,chromosome,137694,SMc04135
2011mTn5STM.3.07.B04,H3K3_4B,7,pSymB,828154,NA
2011mTn5STM.3.07.B05,H3K3_5B,7,chromosome,2205237,SMc04280
2011mTn5STM.3.07.B07,H3K3_7B,7,chromosome,2559124,NA
2011mTn5STM.3.07.B08,H3K3_8B,7,pSymB,265052,NA
2011mTn5STM.3.07.B09,H3K3_9B,7,chromosome,2263528,SMc01414
2011mTn5STM.3.07.B10,H3K3_10B,7,pSymA,176744,SMa0316
2011mTn5STM.3.07.B11,H3K3_11B,7,chromosome,3560735,NA
2011mTn5STM.3.07.B12,H3K3_12B,7,pSymA,780041,SMa1415
2011mTn5STM.3.07.C01,H3K3_1C,7,chromosome,3599534,SMc04395
2011mTn5STM.3.07.C02,H3K3_2C,7,pSymB,20475,SMb20014
2011mTn5STM.3.07.C03,H3K3_3C,7,pSymB,1453149,NA
2011mTn5STM.3.07.C04,H3K3_4C,7,pSymB,154397,NA
2011mTn5STM.3.07.C05,H3K3_5C,7,chromosome,988425,NA
2011mTn5STM.3.07.C06,H3K3_6C,7,pSymA,489178,SMa0876
2011mTn5STM.3.07.C07,H3K3_7C,7,chromosome,849585,SMc00828
2011mTn5STM.3.07.C08,H3K3_8C,7,pSymB,328345,SMb20325
2011mTn5STM.3.07.C09,H3K3_9C,7,chromosome,423570,SMc01127
2011mTn5STM.3.07.C10,H3K3_10C,7,chromosome,1604099,SMc02106
2011mTn5STM.3.07.C11,H3K3_11C,7,pSymA,291094,NA
2011mTn5STM.3.07.D01,H3K3_1D,7,chromosome,3566913,SMc03896
2011mTn5STM.3.07.D02,H3K3_2D,7,chromosome,1128736,SMc02376
2011mTn5STM.3.07.D03,H3K3_3D,7,chromosome,1950920,SMc00472
2011mTn5STM.3.07.D04,H3K3_4D,7,pSymA,206550,SMa0383
2011mTn5STM.3.07.D05,H3K3_5D,7,chromosome,2249140,SMc01406
2011mTn5STM.3.07.D06,H3K3_6D,7,pSymA,977639,SMa1731
2011mTn5STM.3.07.D07,H3K3_7D,7,pSymA,1345674,SMa2383
2011mTn5STM.3.07.D08,H3K3_8D,7,pSymB,345574,NA
2011mTn5STM.3.07.D09,H3K3_9D,7,chromosome,3353562,NA
2011mTn5STM.3.07.D10,H3K3_10D,7,pSymA,839038,SMa1523
2011mTn5STM.3.07.D11,H3K3_11D,7,pSymB,1230936,NA
2011mTn5STM.3.07.D12,H3K3_12D,7,chromosome,288665,NA
2011mTn5STM.3.07.E01,H3K3_1E,7,pSymB,1645024,SMb20624
2011mTn5STM.3.07.E02,H3K3_2E,7,pSymB,579984,SMb20555
2011mTn5STM.3.07.E03,H3K3_3E,7,chromosome,1071790,SMc00109
2011mTn5STM.3.07.E04,H3K3_4E,7,pSymA,1314305,SMa2410
2011mTn5STM.3.07.E05,H3K3_5E,7,pSymA,496715,SMa0890
2011mTn5STM.3.07.E06,H3K3_6E,7,pSymB,890103,SMb21145
2011mTn5STM.3.07.E07,H3K3_7E,7,pSymA,1295706,NA
2011mTn5STM.3.07.E08,H3K3_8E,7,chromosome,1860591,NA
